Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
16,0,2.1795784653542825,0,3,13,80,18,25,True,False,False,False,False,False,True
34,1,12.843708170973384,1,1,9,24,61,5,True,False,False,True,False,False,False
28,1,10.866120159418282,0,2,9,129,49,20,True,False,False,True,False,False,False
35,0,17.89476676834573,0,1,15,144,55,32,False,False,False,False,False,True,False
46,0,22.074295115297662,0,1,1,116,61,25,True,False,False,False,True,False,False
16,0,0.7339046146999566,0,1,15,35,50,37,False,False,False,False,False,False,True
36,1,8.008729851764148,1,1,15,72,79,11,False,False,False,False,True,False,False
17,1,20.943591164860972,1,1,13,63,88,5,True,False,False,False,False,False,True
32,0,3.0296945831700555,0,3,1,107,62,41,True,False,False,False,False,True,False
46,1,9.730480806239765,0,2,5,59,79,22,True,False,False,False,False,True,False
40,0,1.862685443299408,1,2,7,77,70,40,True,False,False,False,True,False,False
29,0,17.135646327302915,1,1,5,100,61,23,True,False,False,False,False,False,True
27,1,15.343827232771073,0,2,1,138,53,11,True,False,False,False,False,True,False
30,1,10.00628833158036,0,1,0,79,38,35,True,False,False,False,False,True,False
22,0,5.284629655221396,1,2,7,85,75,21,False,False,False,True,False,False,False
17,0,8.329335185356761,0,2,5,58,60,35,False,False,True,False,False,True,False
43,0,6.13198188651328,0,1,8,165,88,25,False,False,False,False,False,False,False
25,0,9.085436819331242,0,3,9,150,56,4,False,False,True,True,False,False,False
24,0,15.763802122286616,0,3,0,154,51,6,True,False,False,False,True,False,False
32,0,20.168663736638855,0,2,7,67,27,32,True,False,False,False,False,True,False
37,0,19.571149317728175,0,2,6,56,30,21,False,False,True,False,True,False,False
47,1,17.141398928384213,0,2,12,170,6,31,False,True,False,False,False,True,False
43,0,14.532985432608587,0,1,19,107,72,25,False,False,True,False,False,False,True
30,1,2.711745664216465,1,1,15,37,94,9,False,False,False,False,False,False,True
20,0,19.60454990339676,0,2,14,79,18,32,True,False,False,False,False,False,False
45,0,14.970430975994365,0,1,14,10,10,48,True,False,False,False,False,False,True
39,0,7.756628111042464,1,3,11,135,39,48,True,False,False,False,False,True,False
30,0,20.53201773081711,0,1,10,106,49,37,False,True,False,False,False,False,False
48,0,18.061078104339153,1,1,3,78,22,9,True,False,False,False,True,False,False
22,0,3.3414115767499943,0,1,6,98,10,7,False,False,False,False,False,True,False
27,0,15.8210212518934,0,1,8,173,11,44,True,False,False,False,False,False,True
44,0,21.789736846679588,0,2,15,158,78,19,False,False,True,False,True,False,False
49,0,10.292501332270488,0,3,14,156,71,34,False,False,True,True,False,False,False
34,0,4.725812524985865,0,1,3,138,78,27,True,False,False,True,False,False,False
34,0,2.3321303722144338,0,1,5,105,62,30,True,False,False,False,False,True,False
20,1,5.352981483097507,0,3,19,33,22,38,False,True,False,False,True,False,False
16,1,13.482395510711957,1,1,3,66,24,40,True,False,False,False,False,True,False
35,1,2.827424151393612,1,3,3,112,88,19,False,False,True,False,False,False,True
30,0,20.382368253371062,0,1,5,59,43,41,True,False,False,False,True,False,False
36,0,15.938919942019602,0,1,3,64,53,42,False,False,True,False,False,False,False
19,0,16.014898740900215,0,3,19,33,94,5,False,False,True,True,False,False,False
42,0,0.1589753928587365,0,1,12,151,65,45,False,False,True,False,False,True,False
47,1,23.74139621887302,0,2,17,167,7,9,True,False,False,True,False,False,False
17,1,21.56579198535507,0,3,6,55,79,45,True,False,False,False,True,False,False
32,0,4.572330645896505,0,2,0,68,48,24,False,False,True,False,False,True,False
25,1,21.759939492055484,0,1,5,115,26,27,False,False,True,False,False,True,False
19,0,4.569371444567383,0,3,17,123,12,35,False,True,False,False,False,False,False
25,1,16.223152890801273,0,3,13,33,29,31,False,False,False,False,True,False,False
36,0,17.65690766728467,0,2,12,86,72,7,True,False,False,False,True,False,False
20,1,2.8861998865261222,0,2,17,174,13,46,False,False,False,True,False,False,False
45,0,17.802291493287825,0,3,9,37,55,31,False,False,True,False,False,True,False
20,0,14.499358592223956,0,2,14,105,44,24,False,False,True,False,False,False,True
41,0,16.567576195398214,0,1,5,147,62,39,True,False,False,False,False,False,False
39,1,10.031502544528951,0,1,19,83,37,19,False,False,True,False,False,False,False
22,0,14.24615665103888,1,2,6,86,26,16,False,False,True,False,True,False,False
27,1,23.83568098848056,0,2,15,69,27,49,True,False,False,False,False,False,True
24,1,9.217850124276197,0,3,14,143,67,30,False,False,True,False,False,False,True
25,0,8.300891178942106,0,1,9,69,97,29,False,False,False,False,False,True,False
16,0,0.5397982489467781,0,1,10,50,10,30,False,False,True,False,False,False,True
38,1,8.377052841286112,1,1,0,116,45,44,False,False,True,False,True,False,False
31,0,2.2607128994708923,0,2,18,11,30,14,True,False,False,False,False,False,True
21,0,13.962639724887037,0,3,1,95,7,2,False,False,True,True,False,False,False
40,0,17.873108362263334,1,3,9,30,60,9,False,False,False,False,False,True,False
23,0,21.165747592600106,0,1,7,31,60,40,False,True,False,False,True,False,False
35,1,21.34356548002664,0,1,10,152,63,1,False,False,True,False,False,True,False
29,0,14.99086885737336,0,1,8,64,13,16,False,False,True,False,False,True,False
42,1,15.258348807496354,0,2,15,95,3,0,False,False,False,True,False,False,False
15,1,3.6416395581088112,0,1,13,165,38,32,True,False,False,False,False,False,False
40,0,1.732454193246526,0,1,4,159,52,2,True,False,False,True,False,False,False
39,0,12.900224130382467,1,2,0,11,38,26,False,False,True,False,False,False,False
18,0,20.51876337004434,0,1,6,91,83,18,True,False,False,False,False,True,False
47,0,7.363715909014436,0,1,12,75,62,12,True,False,False,False,True,False,False
15,0,7.875229584403235,0,1,11,173,80,1,True,False,False,False,False,False,False
23,1,9.16972856124238,0,2,4,109,40,48,True,False,False,False,True,False,False
48,1,6.598004722908521,0,2,16,111,6,28,True,False,False,False,False,True,False
40,0,17.502278741903865,1,1,13,34,95,1,False,False,True,False,False,False,False
37,1,9.841430669013713,0,1,4,29,37,3,False,False,True,False,False,False,True
15,0,3.1469932675982877,0,2,3,57,50,14,True,False,False,True,False,False,False
31,1,13.475058598606148,0,3,12,20,60,15,False,False,True,False,True,False,False
42,0,21.638246808753113,0,3,1,34,56,41,False,False,False,False,False,False,False
37,1,8.366778939495394,0,3,12,89,44,41,False,False,True,False,True,False,False
17,0,7.035546606970147,1,1,4,56,26,46,False,True,False,True,False,False,False
42,0,4.266655377126442,0,1,10,165,15,32,False,False,False,True,False,False,False
37,0,19.44508644428036,0,1,2,29,29,14,False,False,True,False,True,False,False
21,1,9.91786270573941,0,1,12,89,23,28,False,False,True,False,False,True,False
22,0,3.47455653140384,0,3,16,148,73,22,True,False,False,False,False,False,False
35,0,0.8553527977964865,0,1,14,172,88,7,False,False,False,True,False,False,False
31,0,16.617739579589717,0,1,5,23,27,15,False,False,True,False,True,False,False
48,0,12.57899096695845,1,2,19,22,49,34,False,False,True,False,False,True,False
49,0,7.469067958344335,0,2,4,65,9,23,False,False,True,False,False,False,False
19,0,11.413157588434029,0,2,7,98,89,34,False,False,False,False,False,True,False
38,1,9.171293859258558,0,1,4,132,86,36,True,False,False,False,False,True,False
36,0,17.210906515822906,0,1,18,158,87,3,True,False,False,False,False,True,False
23,1,15.932086025807926,0,1,5,87,24,17,False,False,False,False,False,False,False
49,0,0.8985791436067192,0,2,13,128,51,13,False,False,True,False,True,False,False
33,0,11.911968512698785,0,1,12,177,38,6,False,False,True,False,False,True,False
18,0,11.59853521397178,0,1,15,123,81,23,False,False,True,False,False,True,False
44,0,6.283120745605463,0,1,7,71,41,25,False,False,False,False,False,False,True
21,1,13.505455894031392,0,2,18,76,44,16,True,False,False,False,False,True,False
29,1,22.519059484450473,0,1,12,124,90,16,False,False,True,False,False,True,False
21,1,11.132807893915489,0,3,6,25,44,9,False,False,True,True,False,False,False
31,0,2.9678525563703646,1,2,19,63,93,7,True,False,False,False,False,False,False
34,1,15.76203611003562,0,3,13,74,45,17,False,False,True,False,True,False,False
21,0,4.414996503671589,0,2,19,36,91,29,False,False,True,False,False,True,False
32,0,8.69648539801442,0,1,17,45,10,2,True,False,False,False,False,True,False
41,1,21.98253111990953,0,1,10,82,82,36,True,False,False,False,True,False,False
48,1,20.565406556592777,1,1,10,63,86,36,False,True,False,False,True,False,False
39,0,11.986642506554515,0,3,0,144,36,29,True,False,False,True,False,False,False
49,0,3.1319366344054513,0,1,17,69,71,40,False,False,True,False,False,False,True
37,0,5.499670447598527,0,1,11,13,30,45,False,False,False,False,True,False,False
19,1,18.3455997736035,0,1,16,78,93,24,False,False,True,False,False,False,True
15,0,2.6836130385372927,1,3,1,21,28,48,False,False,False,False,False,False,True
16,0,20.677342102189144,0,1,13,25,92,30,False,False,True,False,False,True,False
21,0,6.127342455729593,1,3,11,12,25,22,True,False,False,False,False,True,False
36,1,16.98241056308772,0,1,3,20,70,26,False,False,True,True,False,False,False
23,0,0.5624391875013686,1,1,7,110,3,44,False,False,True,True,False,False,False
27,0,10.227276172419243,0,2,5,90,65,32,False,False,False,False,False,True,False
40,1,17.182598632928432,0,1,7,90,20,28,False,True,False,False,True,False,False
22,0,16.851702151500437,0,2,10,109,13,28,False,False,True,True,False,False,False
19,0,0.6961023031951346,0,1,15,164,19,34,False,False,True,False,False,False,False
19,1,2.121399605436607,0,1,16,13,4,17,False,True,False,False,False,False,False
32,0,8.280435059639013,0,1,11,142,24,29,True,False,False,False,False,False,True
31,1,1.2676112083724371,0,1,6,129,28,26,True,False,False,False,False,False,False
35,1,14.846901321121909,0,2,8,81,95,40,False,True,False,False,True,False,False
25,1,7.320945386628356,0,3,15,81,78,1,True,False,False,False,False,False,True
24,1,13.978365900819544,0,2,16,28,87,37,False,False,True,False,False,False,True
18,1,8.541320663083283,1,1,12,73,17,48,False,False,True,False,True,False,False
16,1,0.4406442719385426,0,3,12,94,92,48,False,False,False,False,False,False,False
23,1,1.6607334211241458,0,1,12,130,10,37,False,False,False,True,False,False,False
22,1,9.110912186066326,1,2,6,116,97,11,True,False,False,False,False,False,False
22,0,21.62924507100735,0,1,12,20,78,33,False,False,True,False,False,True,False
39,1,0.8728932980000721,1,2,17,137,77,28,True,False,False,False,False,True,False
30,0,15.185365206038128,1,2,13,121,67,7,False,False,True,False,False,False,True
31,0,8.152228103649772,0,1,13,115,86,20,True,False,False,False,False,False,False
42,1,22.689719073388844,1,1,12,108,77,14,False,False,True,True,False,False,False
40,0,8.746671207870786,0,1,19,169,57,24,True,False,False,False,False,False,False
22,1,22.418486069375295,0,2,18,11,67,41,False,True,False,False,False,True,False
30,1,7.186263367970371,0,3,2,134,5,18,False,False,True,False,True,False,False
20,0,8.302486927039201,0,2,0,10,86,39,False,False,True,False,False,False,True
18,0,8.481693332940228,0,1,7,17,88,25,True,False,False,False,False,False,True
20,1,13.92839512650248,0,1,18,104,42,49,True,False,False,False,False,True,False
34,0,23.80991609444079,0,2,4,48,28,4,False,True,False,True,False,False,False
24,0,14.135234142924666,0,2,12,66,35,24,True,False,False,False,False,False,False
42,1,4.368191152595452,1,1,16,11,44,13,False,False,True,False,True,False,False
41,0,0.6044234075812573,0,1,12,14,55,12,True,False,False,False,False,False,False
19,1,13.65594543640174,0,2,18,65,48,13,False,False,True,True,False,False,False
18,0,4.121492925640479,0,3,10,97,44,45,False,False,True,False,True,False,False
44,1,7.701964102163776,0,2,5,133,15,16,False,False,False,True,False,False,False
28,0,23.56776516976038,0,1,4,28,8,25,False,False,False,True,False,False,False
26,0,4.787576008396502,0,1,16,27,77,43,True,False,False,False,False,False,True
38,0,16.858289932576113,0,1,15,53,46,18,False,False,True,False,False,True,False
35,1,21.130691914973916,0,3,6,35,30,33,True,False,False,False,True,False,False
49,1,6.8181437231369335,0,2,18,72,53,31,False,True,False,False,False,False,False
40,0,4.233694539552704,0,2,7,30,80,22,False,False,True,True,False,False,False
38,0,11.041819290939854,0,2,8,13,79,17,False,False,True,False,True,False,False
48,1,1.711629157999261,0,1,11,63,22,28,False,False,True,False,True,False,False
47,0,17.529990077991577,0,1,14,29,83,20,True,False,False,False,True,False,False
19,1,12.56836520980766,0,3,0,108,59,21,True,False,False,True,False,False,False
20,1,16.31083391637295,0,3,12,150,28,10,False,False,False,False,False,True,False
27,1,15.8268283290794,0,1,19,38,51,5,False,False,True,True,False,False,False
34,0,17.889510035230135,0,2,9,52,9,7,False,False,True,False,False,True,False
23,0,3.4149794347065248,1,2,17,53,61,11,True,False,False,False,False,False,True
35,0,21.817431283025172,0,1,17,43,47,41,False,False,False,False,False,True,False
23,0,1.5360190302980747,1,2,2,37,93,8,False,False,True,True,False,False,False
37,1,8.311820764616769,0,2,14,39,13,24,False,False,True,False,True,False,False
36,0,17.493692714764986,0,1,11,47,68,10,True,False,False,False,False,False,False
23,0,16.81089468881627,0,2,12,169,14,34,False,False,False,False,True,False,False
44,0,5.225605631712406,0,2,13,68,89,5,False,False,True,False,False,False,False
27,1,10.069849359804884,1,2,2,174,77,25,False,False,False,False,True,False,False
39,1,2.6982074119368056,0,1,8,67,97,4,True,False,False,False,False,False,True
30,1,9.59749813999724,1,1,0,136,83,16,False,True,False,False,False,False,False
34,0,23.910445880914875,0,3,4,85,51,46,False,False,False,True,False,False,False
34,0,14.241602742078037,1,1,5,144,98,12,False,False,True,False,False,True,False
21,0,16.02074583801334,0,1,7,123,41,22,False,False,False,True,False,False,False
33,0,14.61780795437743,0,1,10,98,65,39,False,False,False,False,True,False,False
33,0,22.034485554429665,0,1,9,130,21,17,False,False,False,False,False,False,True
41,0,6.087496888682117,0,2,10,119,27,22,True,False,False,False,False,False,True
44,1,7.863863690241786,0,3,19,70,59,41,False,False,True,True,False,False,False
16,0,23.58091460864409,0,1,4,84,90,29,False,False,True,False,False,True,False
30,0,11.83697127605024,0,1,18,79,61,45,False,False,False,False,False,False,False
24,1,2.590992207439367,0,3,4,100,32,46,True,False,False,False,False,True,False
39,1,8.927786341322125,1,3,17,87,86,3,False,False,False,False,False,False,False
15,1,18.199787636525222,0,1,11,43,30,32,False,False,True,False,False,False,False
33,0,13.336000122156513,0,3,1,121,37,4,False,False,True,False,False,False,True
33,0,2.1324954656667554,1,1,1,122,72,17,True,False,False,False,False,True,False
25,1,21.574165823027062,0,3,19,55,46,28,False,False,False,False,True,False,False
17,1,23.733457672994753,0,3,6,30,57,34,False,False,True,False,True,False,False
39,1,16.47338058573479,0,3,7,144,78,48,True,False,False,False,False,True,False
25,0,0.1902389760923739,0,3,12,75,86,44,True,False,False,True,False,False,False
32,1,1.7362745303278926,0,1,5,83,91,11,False,True,False,False,False,False,True
31,0,5.034056716071029,0,1,3,28,3,45,True,False,False,False,True,False,False
34,1,17.452960896753243,0,2,0,156,73,32,False,False,False,False,False,False,False
41,1,15.910722043607135,1,1,6,168,4,24,True,False,False,True,False,False,False
18,1,3.1043132674762814,0,1,18,162,16,24,False,True,False,True,False,False,False
24,0,21.123044462772977,1,1,16,89,81,19,False,False,True,False,False,False,True
45,0,21.583028161941485,0,1,15,162,68,27,False,False,False,False,False,True,False
36,0,20.516225129790183,0,1,18,109,87,9,False,False,True,True,False,False,False
40,1,19.694937246204237,0,2,6,145,47,43,False,False,False,True,False,False,False
25,1,11.926493605867265,0,1,8,73,23,48,False,False,False,False,False,True,False
42,1,16.787430066233156,0,3,8,14,40,2,True,False,False,False,True,False,False
30,1,16.67444373784976,0,1,7,91,13,28,False,False,False,True,False,False,False
29,0,12.301174388129,0,1,0,59,21,3,True,False,False,False,False,False,False
45,1,3.6046677974571777,0,2,15,85,35,9,False,False,True,False,False,False,False
34,0,1.3024360665713353,0,1,5,87,61,36,True,False,False,False,False,False,True
45,0,10.078016060180117,0,3,9,70,19,11,True,False,False,False,False,False,False
48,0,6.2869240365257975,0,3,3,40,77,29,True,False,False,False,False,False,False
15,1,22.06513277648199,1,2,19,15,44,29,False,True,False,False,False,True,False
35,1,7.724651586272545,1,1,19,160,98,42,True,False,False,False,False,False,False
39,1,16.75896080864862,0,2,14,42,62,32,False,False,True,False,True,False,False
32,0,7.999797049447235,0,2,6,87,13,0,False,False,False,False,True,False,False
37,1,10.715846066940683,0,2,11,47,92,38,False,False,True,False,True,False,False
44,1,7.720570745254047,0,2,2,81,80,48,False,False,True,False,False,False,True
28,1,16.320111164955343,0,1,8,69,67,41,False,False,True,False,False,False,True
45,0,6.631144899939992,0,2,8,61,3,1,False,False,True,False,True,False,False
33,0,17.252890320347152,0,2,8,59,75,12,False,True,False,False,False,False,True
18,0,17.32880094192157,1,1,18,64,20,15,False,False,True,False,True,False,False
16,1,3.5528853435900754,0,2,12,176,50,48,True,False,False,False,False,False,False
23,0,13.450561974825092,0,1,7,109,47,34,False,False,False,False,True,False,False
24,1,12.01803440265039,0,1,6,165,87,28,True,False,False,True,False,False,False
15,0,12.445327020388198,0,3,8,146,44,10,False,False,False,False,False,False,False
16,1,7.64414112679528,1,1,5,144,37,21,False,False,False,False,False,False,False
44,1,12.709573581075478,0,2,9,129,57,48,False,False,True,False,True,False,False
40,1,18.069948462128753,0,1,17,85,2,3,False,False,False,True,False,False,False
19,1,12.367441026992708,0,1,7,39,84,46,False,False,True,False,False,False,True
39,0,6.1050841447083375,0,2,5,126,94,6,False,False,True,False,False,True,False
27,0,7.026288155666292,1,2,11,17,86,5,True,False,False,False,True,False,False
31,1,14.734492097638917,0,1,2,120,10,15,False,False,False,True,False,False,False
35,0,10.33792960613399,0,1,7,171,71,23,False,False,True,True,False,False,False
31,0,20.38057626346353,0,2,9,27,7,24,True,False,False,False,True,False,False
18,1,17.024513616640352,0,3,18,56,89,24,False,False,False,False,False,False,False
46,0,8.37730745361394,1,3,19,35,84,35,False,False,True,False,True,False,False
45,0,19.050677313625577,1,1,5,124,36,48,False,False,False,False,False,False,True
47,1,1.3946492738416412,1,2,3,159,49,32,False,False,True,False,False,False,False
22,1,4.736988479490008,0,3,5,156,57,12,True,False,False,False,False,True,False
38,1,22.338265525849465,0,1,17,165,21,10,False,False,True,True,False,False,False
37,0,1.6411841099765407,0,3,17,17,5,22,True,False,False,False,True,False,False
30,0,6.865468402206176,0,1,9,28,14,46,False,False,False,False,False,False,True
34,1,10.50946255208982,1,1,7,64,1,15,False,True,False,False,False,False,False
17,0,0.5751830811160108,0,1,11,82,79,1,True,False,False,False,False,False,True
23,1,9.77401675253802,0,1,1,135,79,37,False,True,False,False,False,False,True
43,0,3.468883977454216,0,3,13,85,47,11,False,False,True,False,False,False,False
21,0,7.183555202759723,1,1,14,122,93,42,False,False,True,True,False,False,False
33,0,2.436081355369005,1,1,7,46,20,27,False,False,True,False,False,False,True
35,1,9.165736333967562,0,3,9,26,17,48,True,False,False,False,False,True,False
30,1,10.732521930015682,0,2,12,21,21,13,False,False,False,True,False,False,False
29,0,20.401188611647207,0,1,8,14,43,47,False,False,False,False,False,False,True
15,0,3.1863047520807823,0,2,2,141,23,6,False,False,False,False,True,False,False
18,0,20.187771516667045,0,1,9,45,36,26,False,False,True,False,True,False,False
24,0,10.613645871073215,0,2,9,94,37,4,False,True,False,False,False,True,False
47,0,21.12532173902012,0,1,8,109,86,22,False,False,False,True,False,False,False
43,1,12.559278616189744,0,1,18,47,41,47,True,False,False,False,False,True,False
49,0,11.66543491707945,0,1,6,128,19,27,True,False,False,True,False,False,False
30,1,5.527825468175467,0,1,7,126,23,36,False,False,True,False,True,False,False
34,0,0.9426141170249984,1,1,0,112,60,28,False,False,True,False,False,True,False
19,0,13.343016159552018,0,1,15,67,69,45,True,False,False,True,False,False,False
38,0,7.215957380750869,0,2,8,76,91,44,False,False,True,False,False,False,False
17,0,21.083172292596764,0,1,9,27,14,9,False,True,False,False,False,False,False
43,0,15.82676988631745,1,1,13,84,64,17,False,False,True,True,False,False,False
42,1,15.635006742982764,0,2,7,17,33,12,False,False,True,False,True,False,False
17,0,0.3998668954258333,0,2,8,21,59,14,True,False,False,True,False,False,False
34,0,18.26666628697136,0,3,8,174,9,43,False,False,True,False,False,True,False
41,0,21.916694581472388,1,1,9,111,32,17,False,True,False,False,False,True,False
19,0,5.515439071058435,0,1,14,73,34,19,True,False,False,False,False,False,False
36,0,18.614705914951063,1,1,18,150,81,27,True,False,False,False,False,True,False
46,0,8.792132865927051,0,3,8,34,91,24,True,False,False,False,False,True,False
44,0,23.272654911379057,0,2,14,85,44,23,False,False,False,False,True,False,False
42,0,11.706702823011296,0,1,4,158,83,29,True,False,False,False,False,True,False
30,1,17.664892863828257,0,1,16,172,22,31,False,False,True,False,False,False,False
20,0,4.162864979863037,0,2,13,134,86,46,True,False,False,False,False,False,True
36,1,13.740977602077844,0,1,5,112,90,33,False,True,False,True,False,False,False
46,0,4.648509353496327,0,2,0,51,59,43,False,False,True,True,False,False,False
31,1,16.086263364358654,0,1,6,143,61,21,False,False,True,False,False,True,False
21,0,7.307235841709709,0,1,12,126,73,17,False,False,True,False,False,False,True
18,0,11.101224524270464,0,1,6,101,71,27,True,False,False,False,False,True,False
24,1,21.26953504895631,0,1,7,16,51,0,False,False,False,False,False,False,False
40,0,3.3559286854504045,0,1,3,155,78,45,False,False,True,False,False,False,True
27,0,5.6534853623020185,1,1,8,17,81,47,False,False,True,False,False,False,False
47,1,4.503526474071955,0,2,19,153,8,21,True,False,False,False,True,False,False
30,0,18.600987397865797,1,1,8,88,58,32,False,False,False,True,False,False,False
27,1,4.088418703092363,0,1,13,150,46,6,False,False,True,True,False,False,False
30,1,7.034991233988461,0,1,10,41,11,2,True,False,False,True,False,False,False
44,0,9.68504085490716,0,2,13,110,24,34,False,False,False,False,False,False,True
30,1,18.23302662265127,0,1,6,37,78,20,False,False,False,False,False,True,False
36,0,20.926888673999667,0,1,16,26,74,6,False,False,True,False,False,False,True
35,1,23.49994419831692,0,2,8,59,23,33,True,False,False,False,False,False,False
40,1,23.037606920681224,1,1,10,114,72,15,False,False,False,False,False,False,False
18,0,10.488662110329606,0,2,1,122,21,40,False,False,True,False,False,True,False
33,0,20.557971506184575,0,1,12,74,21,40,True,False,False,False,False,False,False
40,0,12.442222506029646,1,1,7,167,50,3,False,True,False,False,True,False,False
33,0,8.911493599292776,0,1,7,109,29,41,False,False,False,False,False,True,False
28,0,17.89742511211519,0,1,13,156,13,42,False,False,True,False,False,False,True
24,1,3.0279199288490446,1,2,2,141,94,20,True,False,False,True,False,False,False
38,1,23.44030686981172,0,1,2,17,46,45,False,False,True,False,True,False,False
30,0,2.116720765017565,0,3,10,79,90,19,True,False,False,False,False,False,True
39,0,19.790393246930936,0,1,6,101,19,29,False,False,True,False,False,True,False
20,0,23.26599691290024,0,1,8,114,39,16,False,False,False,False,False,False,True
46,0,13.984360919108358,1,1,8,42,26,26,False,False,False,False,False,False,True
20,0,8.010480567816018,0,2,14,97,73,12,True,False,False,False,True,False,False
46,1,4.472462462717836,0,2,14,147,72,6,False,False,True,False,True,False,False
26,0,12.28925612883756,0,1,6,29,76,7,False,True,False,False,False,False,False
25,0,7.901313352433001,0,2,3,166,57,41,False,False,False,True,False,False,False
41,0,2.116924610658966,1,1,11,91,15,3,False,False,True,False,False,False,True
23,0,9.602503482228697,0,1,10,163,42,10,True,False,False,True,False,False,False
33,0,3.461934902643846,0,2,0,19,13,2,False,True,False,False,False,False,False
40,0,21.585228397147137,0,1,19,124,3,2,False,False,False,False,False,False,False
34,1,1.0599199868208036,1,2,15,67,37,10,True,False,False,False,False,False,True
29,0,22.621314793899863,1,1,9,34,46,22,False,False,False,True,False,False,False
27,0,9.752362223795958,0,3,8,157,91,20,True,False,False,True,False,False,False
40,0,22.932565990964964,0,1,7,154,75,45,False,False,True,False,True,False,False
23,0,17.720931427866766,0,2,3,100,24,2,False,False,True,False,False,False,True
37,0,0.6802371989111018,0,1,17,111,39,31,True,False,False,False,False,False,False
16,0,16.409986089216172,0,2,14,49,85,10,False,False,True,True,False,False,False
32,1,15.65810036957325,0,2,5,62,18,46,False,False,True,False,True,False,False
27,0,3.4026955944072137,0,1,11,106,32,44,False,False,True,False,False,False,False
20,0,19.69705759188647,0,3,16,177,83,22,False,False,True,False,False,True,False
43,1,17.382266745445513,0,2,19,108,4,39,True,False,False,False,False,False,False
33,1,19.683180716572146,0,2,6,25,40,11,False,False,False,True,False,False,False
39,1,20.77161441246363,0,1,6,91,27,31,False,False,False,False,False,False,True
40,0,19.625024439737768,0,2,5,160,27,24,False,False,False,True,False,False,False
27,0,19.50986546424206,0,3,2,173,26,36,False,False,True,False,False,False,True
25,0,8.966334596040682,0,1,17,158,44,23,False,False,True,False,True,False,False
31,0,11.514758702816687,0,2,2,20,15,30,False,False,False,False,False,True,False
22,0,23.858318185825865,1,2,12,61,7,41,False,False,False,True,False,False,False
22,0,15.838337718120926,0,1,13,162,26,48,False,False,True,False,True,False,False
44,1,12.240736127871653,0,2,19,58,63,41,False,False,False,True,False,False,False
44,0,15.974403519127012,1,1,3,78,46,48,True,False,False,True,False,False,False
34,1,18.07748282893774,0,1,2,63,54,24,True,False,False,False,False,False,False
26,0,17.643732391331422,0,2,1,26,89,40,False,False,False,False,False,False,True
20,0,22.452460073193027,1,2,10,157,67,32,False,False,False,False,False,False,True
48,1,11.442683580724598,0,3,4,138,48,34,False,False,True,False,True,False,False
38,0,19.881552584367448,0,1,17,42,93,39,True,False,False,False,False,False,True
25,1,22.008295961781243,0,1,11,149,42,23,False,False,True,False,False,False,False
47,1,7.869346421041491,0,1,19,159,68,44,False,False,True,True,False,False,False
39,0,19.047741820361573,0,2,11,50,82,14,False,False,True,False,False,True,False
15,1,5.2075200260172325,1,3,7,49,80,1,False,False,True,False,False,True,False
39,0,16.462945454843222,0,1,7,119,75,15,True,False,False,False,True,False,False
36,0,17.63920008778784,0,2,17,155,46,25,False,False,True,False,True,False,False
40,0,23.35337632304428,0,1,19,134,66,31,False,False,False,False,False,False,True
36,1,13.735311134425537,0,1,12,15,62,1,False,False,False,False,False,True,False
17,0,1.0347042051870252,1,1,10,89,5,14,False,False,True,False,False,False,False
38,0,23.55002485303895,0,2,18,126,53,1,True,False,False,False,False,True,False
25,0,23.81595098200789,1,3,12,113,46,45,False,False,True,False,False,False,False
41,1,20.41220884515173,0,1,6,30,72,28,False,False,True,False,False,True,False
22,0,5.233966813016766,0,1,18,138,5,41,False,False,True,False,True,False,False
41,0,20.85050373548978,0,1,12,143,13,35,False,False,True,False,False,False,True
18,1,17.645386195699345,1,3,7,30,58,35,False,False,True,False,True,False,False
32,1,10.869597263796976,1,2,17,141,88,47,False,False,True,False,False,True,False
30,0,23.483407192524947,0,2,13,89,95,37,True,False,False,False,False,False,True
35,0,10.33047976509638,0,1,13,169,1,45,False,False,True,False,False,False,False
36,0,6.061202078494564,0,1,13,113,28,10,False,True,False,False,True,False,False
27,0,20.081958032762923,1,1,1,19,64,37,False,False,False,False,False,False,True
36,0,6.328316516573445,0,3,1,26,89,40,False,False,True,False,True,False,False
22,0,12.433289543262362,0,1,2,23,56,35,True,False,False,True,False,False,False
47,0,7.719677281729781,1,2,7,133,20,14,True,False,False,False,False,True,False
20,1,15.321499027864668,0,2,1,140,85,30,False,True,False,False,True,False,False
16,0,0.6488649444740258,0,1,17,179,13,19,True,False,False,True,False,False,False
23,0,1.0391199944549498,0,1,19,71,9,3,False,False,True,False,False,True,False
38,1,7.116930849422025,1,3,2,47,56,8,False,False,True,False,False,False,True
42,0,0.4608097950919321,0,3,3,81,55,6,False,False,True,False,False,True,False
49,0,11.128980578957693,0,1,8,33,15,25,False,False,False,False,False,False,False
46,1,8.80255783254039,1,1,19,68,28,31,True,False,False,False,False,False,False
21,1,14.86000367542978,0,2,5,151,90,19,False,False,True,False,True,False,False
26,0,4.099349684743692,0,1,8,153,35,3,True,False,False,False,False,True,False
